sim_time,vehicle_id,x,y,speed,acceleration,is_malicious
261.0,veh_10_3981,803.4345350382268,1.6,12.066831245391375,-1.7427339996725166,0
261.0,veh_10_7465,776.9389532258327,1.6,8.969693600922351,-0.6803070771125697,0
261.0,veh_10_8069,759.3519945458995,1.6,8.400687102399893,-1.0542466167736464,0
261.0,veh_11_1355,981.2497655511121,1.6,8.788957421828398,2.2589105762541273,0
261.0,veh_11_3765,998.4018463330619,1.6,4.367691211695224,2.5593840132001766,0
261.0,veh_11_5454,994.9488836539161,-1.6,3.870814400256229,0.45300317456354655,0
261.0,veh_11_6354,933.4313709464911,1.6,13.243721717389626,-0.02289409083314098,0
261.0,veh_11_7362,870.1999649421241,1.6,11.577903022318608,0.05618699868209731,0
261.0,veh_11_7664,972.5626694402233,-1.6,3.564265207288135,0.33320024802420356,0
261.0,veh_11_8809,893.7955690783587,1.6,12.72685648120707,-1.032573221448505,0
261.0,veh_11_9452,983.746153317155,-1.6,3.73177120774185,0.5714780439232969,0
261.0,veh_12_2402,916.1938729693281,-1.6,3.758777924012848,-0.30887209451981423,0
261.0,veh_12_3687,961.3995339562392,-1.6,3.4997638419868853,-0.9343358236147559,0
261.0,veh_12_4526,950.1897953183304,-1.6,3.6277058819549284,0.3501180132636117,0
261.0,veh_12_8133,927.5968804933857,-1.6,3.6842686205836275,0.48712243207746475,0
261.0,veh_12_8504,938.935027866806,-1.6,3.6596223311223435,0.34528759592846736,0
261.0,veh_13_1002,881.6705770168767,-1.6,3.935606229806795,0.4007132987415618,0
261.0,veh_13_4645,893.2118071247352,-1.6,3.8252762221183083,-0.7296307029314075,0
261.0,veh_13_5505,858.4519060473528,-1.6,4.0090710264667155,0.9187661097769739,0
261.0,veh_13_5567,870.060961858541,-1.6,3.898911453843023,-0.4713667095996632,0
261.0,veh_13_7057,904.7284034684492,-1.6,3.8589199343776617,1.0624091511390077,0
261.0,veh_13_8023,846.8226834935293,-1.6,3.9419062646145866,-0.8037523036408878,0
261.0,veh_14_1535,835.1920539143359,-1.6,4.06284773389872,0.2986471115008804,0
261.0,veh_14_2193,800.3625605716985,-1.6,3.961606285930043,-0.421160035094692,0
261.0,veh_14_2919,811.9575763784028,-1.6,3.943531418979184,-0.907286944182113,0
261.0,veh_14_5130,823.5568722133154,-1.6,4.0293515686558425,1.1719488468361128,0
261.0,veh_14_6300,788.7803632105438,-1.6,3.923078398733682,-0.858098779999894,0
261.0,veh_15_1872,754.2116788221467,-1.6,3.933701774544434,0.6276067471729618,0
261.0,veh_15_2483,765.713245010033,-1.6,3.8586162023091712,-0.6387510109248096,0
261.0,veh_15_5823,777.2413881713729,-1.6,3.9663588992639958,1.0651966172678007,0
261.0,veh_15_5882,731.272537238957,-1.6,3.8178127406086353,-0.688906900681161,0
261.0,veh_15_9640,742.721790567784,-1.6,3.8566360854346438,0.34933596893218954,0
261.0,veh_16_7419,719.8591887190885,-1.6,3.8640063097469195,-0.3046412213725169,0
261.0,veh_16_7604,685.70631003599,-1.6,3.7717268810330755,0.783179345250069,0
261.0,veh_16_7676,697.0618720866322,-1.6,3.7309628026866295,-0.08374204071239344,0
261.0,veh_16_8657,708.454424007104,-1.6,3.890246494132699,1.2048482476022304,0
261.0,veh_17_1888,674.3888502747077,-1.6,3.6478688762200164,-0.23723802831439045,0
261.0,veh_17_1981,618.0670259203664,-1.6,3.606835540025026,-0.63815338631386,0
261.0,veh_17_2357,651.8092371053075,-1.6,3.7234780770701215,0.454776769859353,0
261.0,veh_17_6327,640.5391671588277,-1.6,3.714992301800368,0.8549745320691571,0
261.0,veh_17_8565,663.1005445065017,-1.6,3.6913550509202624,0.10494877644025014,0
261.0,veh_17_9888,629.2962325404661,-1.6,3.603803812769469,-0.9417137032258527,0
261.0,veh_19_2030,595.6911768732481,-1.6,3.531491805461704,0.07970174323036705,0
261.0,veh_19_5197,606.8466855741218,-1.6,3.5814942309178206,0.11687505870620729,0
261.0,veh_19_7157,584.5266845915128,-1.6,3.493398470687214,-0.29170638272018934,0
261.0,veh_1_5527,172.41297591576745,1.6,7.658224547102219,0.36104790576891865,0
261.0,veh_1_6546,141.85621625064562,1.6,7.640767650169656,0.9543245127191735,0
261.0,veh_1_7048,157.12889599408368,1.6,7.569893747178661,-0.18284774824532946,0
261.0,veh_20_4877,573.4126309459807,-1.6,3.543579543275592,0.12680030469066406,0
261.0,veh_20_5967,528.8986240856733,-1.6,3.4941740381134307,-0.46902641073441664,0
261.0,veh_20_6307,562.274702647917,-1.6,3.5453139146141135,-0.41671448181352044,0
261.0,veh_20_7456,540.0164554895614,-1.6,3.502520915876912,0.5859503969933044,0
261.0,veh_20_9146,551.1593885243751,-1.6,3.5714257099226443,0.17137505170446765,0
261.0,veh_21_5754,517.77000322489,-1.6,3.5125754184474367,-0.4825058094855583,0
261.0,veh_21_9229,506.6377089055304,-1.6,3.5413512142715677,0.7665309527465913,0
261.0,veh_22_1364,495.4875897418591,-1.6,3.491626126956775,-1.1903171412067204,0
261.0,veh_22_1891,473.16808291466964,-1.6,3.6359958283916387,0.6258458200131711,0
261.0,veh_22_4746,461.92980307332505,-1.6,3.530401328942501,-0.9557728517366559,0
261.0,veh_22_5234,450.67137320814146,-1.6,3.5881644872379392,-1.0789545570508174,0
261.0,veh_22_6333,484.3345592141844,-1.6,3.6022148452279246,-0.2046517086792221,0
261.0,veh_23_2934,393.902475398744,-1.6,3.7542690485796055,0.07931561564170408,0
