sim_time,vehicle_id,x,y,speed,acceleration,is_malicious
861.0,veh_53_3285,16.562574941368098,1.6,10.369364355889358,2.51119841835461,0
861.0,veh_53_4228,34.38513511107385,1.6,10.051737197540325,-0.9053354955250903,0
861.0,veh_54_3039,70.03829194562275,1.6,10.174035927312417,1.1652484305603927,0
861.0,veh_54_7321,52.196228103025646,1.6,10.111176365278094,-0.1362782609560398,0
861.0,veh_54_7342,105.67016645604599,1.6,10.029315193937759,-0.7675516134472282,0
861.0,veh_54_7991,87.87717817983355,1.6,10.055486987576803,-0.3806800271473776,0
861.0,veh_55_2002,467.2082756956628,1.6,7.266938396796679,-0.792955646347826,0
861.0,veh_55_2146,437.3100320620483,1.6,7.264412683088798,-0.6241659002256217,0
861.0,veh_55_5149,452.266918422749,1.6,7.269739849453996,0.13764775360316506,0
861.0,veh_55_5478,422.3870873516182,1.6,7.286157318419088,0.0024836151860707645,0
861.0,veh_55_8013,482.16119905167545,1.6,7.290665593830725,0.8219970684131628,0
861.0,veh_56_2034,527.0562164968445,1.6,7.251454236905494,0.27895946268372995,0
861.0,veh_56_3757,497.14095595468444,1.6,7.228006172647147,0.30787068472444723,0
861.0,veh_56_5871,512.098818042427,1.6,7.180055534235492,-0.2926278392906134,0
861.0,veh_56_6947,542.0112581983236,1.6,7.2599928958922275,0.1773581302834959,0
861.0,veh_57_1560,556.9456807764543,1.6,7.244371058331435,-0.3273933820309516,0
861.0,veh_57_3599,571.8836931310977,1.6,7.304701071026838,0.4092231887286779,0
861.0,veh_58_3090,616.7461887225712,1.6,7.25079363715228,-0.3906794025301963,0
861.0,veh_58_6231,631.6766900154084,1.6,7.333228484413113,1.1308406951296135,0
861.0,veh_58_8391,601.8042140884154,1.6,7.375312755561422,1.034230496111821,0
861.0,veh_58_9619,586.8350314906925,1.6,7.289400063437373,-0.42066680709562654,0
861.0,veh_60_1293,694.0766294592283,1.6,8.029360299619858,0.6030752241686343,0
861.0,veh_60_4331,678.0287145129989,1.6,7.778797662218914,0.07736672413125589,0
861.0,veh_60_4386,710.446012253319,1.6,8.283664903423107,0.09971908003510777,0
861.0,veh_60_5958,727.2559052254416,1.6,8.538788993387671,-1.8100771272235505,0
861.0,veh_60_7734,662.3171202040647,1.6,7.57077522948736,-0.25159408390029725,0
861.0,veh_60_9759,646.9012516223489,1.6,7.2935303196004035,-0.6842780605863208,0
861.0,veh_61_1341,906.4380051729879,1.6,12.259325841268193,0.22574898782186992,0
861.0,veh_61_2068,854.7005345534733,1.6,13.741350140136666,-0.8766358055407153,0
861.0,veh_61_5722,746.0041297207667,1.6,9.527624798207661,0.3280889251524677,0
861.0,veh_61_6125,781.5786570366796,1.6,13.563607824698918,-1.0286505495198028,0
861.0,veh_61_7870,804.1464313311544,1.6,13.955008671724539,0.37545652127523255,0
861.0,veh_62_3975,989.6570583069806,1.6,7.8958492791509975,1.8988933507120187,0
861.0,veh_62_6407,933.917217224062,1.6,14.187366952352674,-0.6909082591440985,0
861.0,veh_62_6775,988.3341807144459,-1.6,4.835032131003244,-1.6427960724458224,0
861.0,veh_62_7248,1000.7779213198496,-1.0813857867669416,4.666261146029848,-0.38171043230686763,0
861.0,veh_62_9325,963.9403822236958,1.6,12.750224275431775,1.6467720245942452,0
861.0,veh_63_2167,939.0482770708232,-1.6,4.6597115633660176,0.3653292944082409,0
