sim_time,vehicle_id,x,y,speed,acceleration,is_malicious
271.0,veh_10_3981,712.3030238815547,1.6,7.775247018494252,-0.31173346700718696,0
271.0,veh_10_7465,696.5849924832221,1.6,7.655887229362689,0.3180617716711964,0
271.0,veh_10_8069,681.2514839996986,1.6,7.460426046808479,-0.8389810418007482,0
271.0,veh_11_1355,885.6666588389921,1.6,9.537416427600414,-0.12519372550304553,0
271.0,veh_11_3765,903.6342374912516,1.6,9.799688779993515,-0.5170441143271454,0
271.0,veh_11_5454,931.0251942609815,1.6,12.178998259550086,-0.24175194713754067,0
271.0,veh_11_6354,800.8133061425758,1.6,13.221359584220545,-0.4454508405178714,0
271.0,veh_11_7362,754.6983912833837,1.6,11.588691859889773,0.432323913532322,0
271.0,veh_11_7664,998.4674934317333,1.6,3.848052279091011,2.2014974990394,0
271.0,veh_11_8809,774.235895876036,1.6,11.608421548278642,-0.03796724010809882,0
271.0,veh_11_9452,977.9618322605711,1.6,9.16196260885307,-0.31942443733568027,0
271.0,veh_12_2402,951.9162564570263,-1.6,3.350847024404178,0.38121181383896197,0
271.0,veh_12_3687,995.358311814395,-1.6,3.3320631591248646,0.5867532678284793,0
271.0,veh_12_4526,984.5670935731177,-1.6,3.2266374674131697,0.7721827069520915,0
271.0,veh_12_8133,962.8476714102765,-1.6,3.2245712323566234,-0.5062310594637465,0
271.0,veh_12_8504,973.7191633484783,-1.6,3.232349395493829,1.0476919373211269,0
271.0,veh_13_1002,918.7427261475293,-1.6,3.488681030158554,0.6899734237102972,0
271.0,veh_13_4645,929.8555519722144,-1.6,3.3877164496495236,-0.015584627330196277,0
271.0,veh_13_5505,896.3085613397624,-1.6,3.59725558794493,0.12820016290218117,0
271.0,veh_13_5567,907.5505251790225,-1.6,3.543730786302861,0.7258222244018819,0
271.0,veh_13_7057,940.9215012868118,-1.6,3.3504040308916156,-0.4851572928421799,0
271.0,veh_13_8023,885.0411988164875,-1.6,3.681593141132449,0.280422317593203,0
271.0,veh_14_1535,873.7214420476769,-1.6,3.6881874837725537,-0.14524862224792212,0
271.0,veh_14_2193,839.5295702198346,-1.6,3.8358149217044337,-0.18245606834325745,0
271.0,veh_14_2919,850.9594080738764,-1.6,3.7216426753704455,-0.6893473667721572,0
271.0,veh_14_5130,862.3452255596103,-1.6,3.7699158129127333,0.9806209625502449,0
271.0,veh_14_6300,828.0771452873402,-1.6,3.8670047267057983,0.6419587624395406,0
271.0,veh_15_1872,793.5916370878149,-1.6,3.884236474094566,-0.4444076121635909,0
271.0,veh_15_2483,805.0892131141251,-1.6,3.8047237610382068,-0.5969937096117972,0
271.0,veh_15_5823,816.5997354642594,-1.6,3.865688926928121,0.6762067285356377,0
271.0,veh_15_5882,770.5135166742157,-1.6,3.8567045249607648,0.14579919789872164,0
271.0,veh_15_9640,782.0478848878091,-1.6,3.9003891542173657,-0.2894558027892158,0
271.0,veh_16_7419,758.9663366784815,-1.6,3.834226570679945,-0.6094528122129805,0
271.0,veh_16_7604,724.3071381690659,-1.6,3.9770991872139922,0.5936370138240843,0
271.0,veh_16_7676,735.8708536160318,-1.6,3.9371108162394397,-0.1003546302866809,0
271.0,veh_16_8657,747.4188132677242,-1.6,3.90775188618983,-0.4402697127541133,0
