sim_time,vehicle_id,x,y,speed,acceleration,is_malicious
251.0,veh_10_3981,941.9079419206022,1.6,13.993881213894351,0.06580232984850554,0
251.0,veh_10_7465,893.4444159435488,1.6,14.809349963930906,-0.7872982663578298,0
251.0,veh_10_8069,865.2488801161387,1.6,12.980584360627438,0.35098799659269986,0
251.0,veh_11_1355,981.3888610885886,-1.6,3.6594352311128824,-1.0519759278679608,0
251.0,veh_11_3765,969.8691444277316,-1.6,3.826398509949964,-0.3485021964115642,0
251.0,veh_11_5454,958.2588785439558,-1.6,3.87419816274742,-1.0966837961689802,0
251.0,veh_11_6354,992.8107781872834,-1.6,3.516226383111958,-0.7189421129396711,0
251.0,veh_11_7362,983.4533820812684,1.6,8.562345615825015,1.8346348399762036,0
251.0,veh_11_7664,934.8887082076935,-1.6,4.092360765919413,-0.5740054056571608,0
251.0,veh_11_8809,1000.4677458846246,1.288169410250249,3.4734050084831565,0.48567132980097405,0
251.0,veh_11_9452,946.609401040537,-1.6,4.029013699697353,-0.33520791868256516,0
251.0,veh_12_2402,876.3232705783087,-1.6,4.061281819243049,-0.5103514075588134,0
251.0,veh_12_3687,923.1434305894394,-1.6,4.123308828677902,0.5136259469947468,0
251.0,veh_12_4526,911.4057982818929,-1.6,4.058249039806495,-0.20952800898800028,0
251.0,veh_12_8133,887.9871378655001,-1.6,4.1151356965782036,0.5523929367358349,0
251.0,veh_12_8504,899.6764218955343,-1.6,4.139850862816929,0.7694503077706294,0
251.0,veh_13_1002,841.5833923227126,-1.6,3.909151445062141,-0.7131441276445383,0
251.0,veh_13_4645,853.1282244623328,-1.6,4.002995779611025,-0.2554857525346943,0
251.0,veh_13_5505,818.5781102284109,-1.6,3.834994271592337,-0.3960410592008401,0
251.0,veh_13_5567,830.0544138222186,-1.6,3.9220133422883565,0.16998208714202878,0
251.0,veh_13_7057,864.69664567742,-1.6,4.105268169746285,1.6538190909965111,0
251.0,veh_13_8023,807.1396221078236,-1.6,3.78906605109131,-0.7364620882537132,0
251.0,veh_14_1535,795.724108946685,-1.6,3.8061807768367784,-0.038612487966518394,0
251.0,veh_14_2193,761.6070965084294,-1.6,3.711593758527906,-1.2942183151962405,0
251.0,veh_14_2919,772.975109412396,-1.6,3.7649380029406703,-0.4389056447618156,0
251.0,veh_14_5130,784.3309992935269,-1.6,3.8245964101270054,1.0652751619766443,0
251.0,veh_14_6300,750.2596156403271,-1.6,3.7543769937288225,0.5823251805201046,0
251.0,veh_15_1872,716.4128797940443,-1.6,3.6531109737989276,-0.1854250561641324,0
251.0,veh_15_2483,727.6810216103859,-1.6,3.7732306249693366,0.72983166129716,0
251.0,veh_15_5823,738.9704343528342,-1.6,3.667467075288699,-1.006311166008964,0
251.0,veh_15_5882,693.961414797142,-1.6,3.664342901638861,-0.24927503696431152,0
251.0,veh_15_9640,705.1882606520136,-1.6,3.6709976502341255,-0.03315707633855247,0
251.0,veh_16_7419,682.7581793837454,-1.6,3.5915703094976665,-0.14798820780518973,0
251.0,veh_16_7604,649.3101463924955,-1.6,3.4437495225160193,-1.0678135466478667,0
251.0,veh_16_7676,660.4425421967891,-1.6,3.558386208277195,0.8795912620652402,0
251.0,veh_16_8657,671.5786598743389,-1.6,3.532969567899627,-0.35344001339007836,0
251.0,veh_17_1888,638.2073421266548,-1.6,3.4836746816822837,-0.1847848833531618,0
251.0,veh_17_1981,582.8044063124611,-1.6,3.400088022964883,-1.253292086289024,0
251.0,veh_17_2357,616.0429976481441,-1.6,3.532771450348264,0.022148566026976013,0
251.0,veh_17_6327,604.9420336879923,-1.6,3.4442103552962764,0.2768431116147685,0
251.0,veh_17_8565,627.1388527686269,-1.6,3.4696248881135596,0.34331749771613573,0
251.0,veh_17_9888,593.877934616083,-1.6,3.448411475306901,0.24413049763285954,0
251.0,veh_19_2030,560.6251541493618,-1.6,3.5017966728115226,-0.028337179477633256,0
251.0,veh_19_5197,571.7132880618385,-1.6,3.5023877419259755,0.15153953536369613,0
251.0,veh_19_7157,549.4872273565481,-1.6,3.4594031584212206,-0.6688179530436189,0
251.0,veh_1_5527,248.273552960335,1.6,7.583398798589619,0.22358991057624067,0
251.0,veh_1_6546,217.74799619526902,1.6,7.630754120553249,0.882206944841899,0
251.0,veh_1_7048,233.01144318205445,1.6,7.580891697989719,0.30152912368355267,0
