sim_time,vehicle_id,x,y,speed,acceleration,is_malicious
211.0,veh_10_3981,876.7704340419708,-1.6,3.1128331695410303,-1.035979158859024,0
211.0,veh_10_7465,887.5744018521918,-1.6,3.1819650665255907,1.0251681652015954,0
211.0,veh_10_8069,898.3131606751142,-1.6,3.114432875767768,-0.19290394459021254,0
211.0,veh_11_1355,833.1522623165621,-1.6,3.30349785545338,-1.0068437796629448,0
211.0,veh_11_3765,822.0966557274561,-1.6,3.3826085189572463,-0.8218655384865592,0
211.0,veh_11_5454,811.0084510137798,-1.6,3.474180192899931,0.6170350350556042,0
211.0,veh_11_6354,844.1163242102093,-1.6,3.2852535198326396,0.0655908321807086,0
211.0,veh_11_7362,865.9187550284308,-1.6,3.286746223738263,0.9535043923659847,0
211.0,veh_11_7664,788.7128924895134,-1.6,3.4775796752606,-1.486566600672261,0
211.0,veh_11_8809,855.0387051790792,-1.6,3.228331654296373,-0.6580141389563643,0
211.0,veh_11_9452,799.8787706910736,-1.6,3.476800589703113,0.304097822848477,0
211.0,veh_12_2402,732.207972070677,-1.6,3.7598671099427343,0.2663800164124064,0
211.0,veh_12_3687,777.4963864198338,-1.6,3.573593297137977,-0.8334774696642944,0
211.0,veh_12_4526,766.2419857867726,-1.6,3.712910071288078,1.637807450354365,0
211.0,veh_12_8133,743.6204517667303,-1.6,3.728314319720777,-0.36894766912832555,0
211.0,veh_12_8504,754.9358469642248,-1.6,3.637312901734491,-0.42300041045978176,0
211.0,veh_13_1002,697.7353602962801,-1.6,3.917005225120448,1.3268530544308677,0
211.0,veh_13_4645,709.2719214626167,-1.6,3.839020308832721,-0.12527493795630118,0
211.0,veh_13_5505,674.3924155185764,-1.6,4.097606769942648,0.08927363842321512,0
211.0,veh_13_5567,686.1117353506904,-1.6,3.9667430020625614,-0.1570213954852795,0
211.0,veh_13_7057,720.7560021748793,-1.6,3.816681758109251,-0.30049199049178466,0
211.0,veh_13_8023,662.5801376767604,-1.6,4.132699482573537,0.14945816362548214,0
211.0,veh_14_1535,650.702371008152,-1.6,4.124179057460947,-0.3248726611538899,0
211.0,veh_14_2193,614.4300608379259,-1.6,4.503903266621646,0.3022080956831541,0
211.0,veh_14_2919,626.640055095163,-1.6,4.435892042655859,0.5755257503383238,0
211.0,veh_14_5130,638.7288290411401,-1.6,4.3327451975909375,0.2292618037162253,0
211.0,veh_14_6300,602.1023626952676,-1.6,4.55298853147385,-0.40017612387232226,0
